node,vip,rf_imp,logp,lasso
TMEM167B,0.235777231,0.000260222,0.071551154,0
TMEM17,0.309950271,0.003642562,0.128097315,0
TMEM174,0.113417978,0,0.0397765,0
TMEM176A,0.409507934,0.000265436,0.104516939,0
TMEM179B,0.203278014,0.001775399,0.044987631,0
TMEM187,0.351966406,0,0.10081667,0
TMEM190,0.078751936,0.001054133,0.244273222,0
TMEM201,0.435614,0.000757773,0.293026718,0
TMEM203,0.162035858,0.003601409,0.070201139,0
TMEM205,0.307431158,4.79E-19,0.153129268,0
TMEM208,0.324071455,1.08E-18,0.09859706,0
TMEM222,0.255488785,6.77E-18,0.03660507,0
TMEM225B,0.038805434,0.001760654,0.219615864,0
TMEM229B,0.33246037,0.002015136,0.051101123,0
TMEM234,0.356687689,1.20E-18,0.256054974,0
TMEM239,0.07972162,0.000518131,0.013972548,0
TMEM241,0.538054318,0.000784797,0.573744625,0
TMEM242,0.458614862,0,0.232221339,0
TMEM248,0.18843491,0.000899534,0.049014243,0
TMEM252,0.827745987,0.003281116,0.677147179,0
TMEM255B,0.465036172,0.003803452,0.098393541,0.110649138
TMEM262,0.468723877,0.006757804,0.479935942,0
TMEM266,0.218345511,0.000245327,0.105806077,0
TMEM267,0.18997956,5.87E-18,0.034692214,0
TMEM35A,0.928053085,0.029643732,0.803427948,0
TMEM42,0.282764266,0.001976551,0.166809763,0
TMEM43,0.651127857,0.001672695,0.510750862,0
TMEM45B,0.433963319,0.001713352,0.276936523,0
TMEM50A,0.127001302,0.000239876,0.019713405,0
TMEM51,0.623109933,5.87E-18,0.471846006,0
TMEM52B,0.398655301,0.000272859,0.11845144,0
TMEM54,0.268921194,1.20E-19,0.127024913,0
TMEM60,0.203153426,0.004738163,0.122517253,0
TMEM65,0.456467814,0.00099618,0.250902803,0
TMEM71,0.340859523,0.000263994,0.198629213,0
TMEM72,0.114078686,0,0.031512792,0
TMEM74,0.392602312,0.000509736,0.262575432,0
TMEM79,0.320306452,0.00359258,0.110031265,0
TMEM80,0.244139854,5.45E-18,0.097866604,0
TMEM82,0.219478799,0,0.048948995,0
TMEM86A,0.469746422,0.001243837,0.531453892,0
TMEM9,0.235187581,2.40E-18,0.090340078,0
TMEM92,0.11618436,0.0011553,0.126684204,0
TMEM97,0.243737324,0.000556752,0.139724512,0
TMEM98,0.226013635,0.002417033,0.054377629,0
TMIE,0.665687733,0.002120311,0.66261882,0
TMOD4,0.082953255,0,0.049268306,0
TMPO,0.59551622,0.008474741,0.367396044,0
TMPPE,0.049878535,6.47E-18,0.040460411,0
TMPRSS2,0.3116369,0.000510947,0.144958718,0
TMSB4Y,0.113952742,0.000539764,0.029438364,0
TMUB1,0.249835141,4.01E-18,0.126884837,0
TMUB2,0.205172399,0.001859797,0.035275906,0
TMX1,0.199234219,9.59E-19,0.096990374,0
TNFAIP1,0.251212699,0.000787501,0.051464434,0
TNFAIP3,0.215077399,0.005580759,0.111265996,0
TNFAIP8,0.087998429,0.000359813,0.027504246,0
TNFAIP8L1,0.378512469,0.000263278,0.138137943,0
TNFRSF10B,0.218291216,1.20E-18,0.073968553,0
TNFRSF10D,0.381343213,0,0.323051283,0
TNFRSF12A,0.247994171,0.001403315,0.063625693,0
TNFRSF19,0.200014683,1.32E-18,0.142934748,0
TNFSF14,0.115734234,0,0.029620182,0
TNIP1,0.221595926,1.50E-18,0.06142511,0
TNIP3,0.12360465,4.79E-19,0.001954481,0
TNK1,0.330862404,0.000724953,0.114466548,0
TNK2,0.548849514,0.002509007,0.611093632,0
TNKS,0.279309806,0.001727821,0.201284022,0
TNNC2,0.130800706,0.001714736,0.181147295,0
TNNI1,0.028022941,0.000529913,0.036079038,0
TNNI2,0.082842738,5.75E-18,0.035823394,0
TNNI3,0.182952706,0,0.05901892,0
TNNT1,0.025328177,0.001910474,0.065025807,0
TNNT2,0.120159003,0.001810101,0.039894464,0
TNP2,0.068188063,0.000528538,0.020619926,0
TNPO2,0.463877764,0,0.193312332,0
TNR,0.119173766,0.000267861,0.008282463,0
TNS2,0.327794086,5.57E-18,0.106773546,0
TNS4,0.497415025,0.000527483,0.509644469,0
TOB2,0.081341988,0.002876545,0.014677454,0
TOLLIP,0.242625939,3.83E-18,0.071482215,0
TOM1,0.352785748,2.16E-18,0.198225075,0
TOM1L1,0.178913508,1.05E-17,0.0720555,0
TOM1L2,0.140549889,0.000261088,0.032538483,0
TOP3B,0.250253042,0.002026529,0.103184784,0
TOX,0.098396273,0.00103296,0.041838926,0
TOX2,0.332764696,0.001260465,0.056304102,0
TOX3,0.268109134,0,0.297875688,0
TOX4,0.094372655,0.001228595,0.014791077,0
TP53BP1,0.122910811,0.000505656,0.024240838,0
TP53BP2,0.185020254,0.000719627,0.017191925,0
TP63,0.7880819,0.016111706,0.715393465,0
TPD52,0.494246391,0.002690548,0.381962067,0
TPGS2,0.276030449,0.001675364,0.102365385,0
TPH1,0.120246345,0.002149558,0.014793436,0
TPH2,0.07027342,0,0.056659185,0
TPM1,0.742374661,7.49E-18,0.615323379,0
TPM3,0.173756238,0.002009535,0.247369036,0
TPMT,0.128849116,7.19E-19,0.028273609,0
TPO,0.271831796,0.001150162,0.385659573,0
TPPP,0.282059506,0.000683956,0.05590687,0
TPRG1,0.536214602,0.000993832,0.532164249,0
TPRN,0.463845733,0.04608725,0.75088386,0
TRAF3,0.293001294,0.000252994,0.055164349,0
TRAF3IP2,0.662141514,0.004406466,0.615775666,0
TRAF3IP3,0.292395535,0.002631331,0.066719545,0
TRAF4,0.561627932,0.005251421,0.612488868,0
TRAF5,0.393127243,0.001862515,0.265575217,0
TRAF6,0.30313812,4.31E-18,0.146188339,0
TRAIP,0.428007799,0.001416128,0.328705174,0
TRAM1,0.455701906,8.15E-18,0.223171723,0
TRAM1L1,0.180795928,0.002762735,0.032375204,0
TRAPPC2,0.148736012,0.002378717,0.041310566,0
TRAPPC2L,0.271139632,0.002086674,0.043461512,0
TRAPPC6A,0.333282399,5.75E-18,0.176493117,0
TRH,0.324477489,0.000912598,0.23641972,0
TRHR,0.05297985,7.67E-18,0.002958927,0
TRIAP1,0.299900215,0.000566706,0.140866465,0
TRIB3,0.400259135,9.59E-19,0.51013459,0
TRIM14,0.477806475,0.003112842,0.293920721,0
TRIM15,0.131465503,1.20E-19,0.001096586,0
TRIM21,0.146312946,0,0.009163957,0
TRIM26,0.144125174,0.002524397,0.108396448,0
TRIM29,0.610469759,0.00112083,0.524061908,0
TRIM3,0.453253943,2.70E-18,0.395895643,0
TRIM31,0.217398373,0.005864957,0.171601843,0
TRIM32,0.353932844,0.001374941,0.112602404,0
TRIM35,0.604529992,0.000509938,0.551982197,0
TRIM36,0.56219752,0.001916398,0.751376569,0
TRIM37,0.28255272,0,0.087985394,0
TRIM38,0.22809261,0,0.116988056,0
TRIM39,0.350120964,0.002362435,0.13055937,0.015019675
TRIM45,0.253046914,0.00259949,0.047482438,0
TRIM5,0.120633854,0.000505593,0.028443251,0
TRIM50,0.165744185,1.80E-19,0.047219759,0
TRIM51,0.067897728,0,0.017930295,0
TRIM59,0.546727256,0.004942241,0.388243016,0
TRIM62,0.362330276,0.000509766,0.281121891,0
TRIM68,0.36375926,0.000224883,0.32725078,0
TRIM69,0.380346977,0,0.266062238,0
TRIM7,0.08553154,0.000659658,0.022306375,0
TRIM73,0.27911687,0.006055064,0.177051704,0
TRIM8,0.295959817,9.59E-19,0.077494698,0
TRIM9,0.748164597,0.004873853,0.554651057,0
TRIML2,0.225945276,0.001002917,0.030758306,0
TRIP10,0.425234183,1.53E-17,0.391844984,0
TRIR,0.30151694,3.72E-18,0.250142775,0
TRMT1,0.448276291,3.12E-18,0.549444386,0
TRMT11,0.249254707,1.08E-18,0.043264844,0
TRMT12,0.442116265,6.59E-19,0.311907212,0
TRMT61A,0.273397067,0,0.161869255,0
TROAP,0.622196577,0.099310495,1,0
TRPM1,0.069745357,0.003462397,0.049790365,0
TRPV5,0.175865173,0.001133412,0.070696693,0
TSACC,0.475194276,0,0.686799106,0
TSC1,0.303790963,0.002450401,0.096485662,0
TSC22D3,0.578071439,0.001028136,0.234958619,0
TSC22D4,0.349614851,6.77E-18,0.275680915,0
TSEN15,0.398768757,3.83E-18,0.120763657,0
TSEN2,0.347343788,0.001518839,0.196532398,0
TSEN54,0.35088585,1.07E-17,0.249056266,0
TSFM,0.426458162,0.001911197,0.367029058,0
TSG101,0.397272269,0.001226153,0.259318208,0
TSGA10,0.447958165,0.000750366,0.366943239,0
TSHZ2,0.446088158,0.002290118,0.23570824,0
TSHZ3,0.646133165,0.000658776,0.468658176,0
TSN,0.395982938,0.000258127,0.2121319,0
TSNARE1,0.369845648,7.97E-18,0.322505592,0
TSNAX,0.192200487,1.56E-18,0.024324439,0
TSNAXIP1,0.109002805,0.000255657,0.011326175,0
TSPAN12,0.473635921,0.029513414,0.360977972,0
TSPAN15,0.21251641,0.002207663,0.060786383,0
TSPAN2,0.665165478,0.001047692,0.50028031,0
TSPAN3,0.526973459,0.004414422,0.220863457,0
TSPAN33,0.274909232,0.003329104,0.193416811,0
TSPAN4,0.351711183,5.27E-18,0.168920615,0
TSPO2,0.059837984,0.000505988,0.001225563,0
TSPYL1,0.464186154,1.92E-18,0.310727025,0
TSPYL2,0.39243608,1.20E-19,0.298599736,0
TSPYL4,0.221347985,8.39E-19,0.118007566,0
TSPYL6,0.075476228,0.003185508,0.003778098,0
TSR2,0.250290314,0.004671015,0.066280326,0
TSSC4,0.290114858,9.59E-19,0.202705641,0
TSSK3,0.160068199,0.004079876,0.128879703,0
TSTD2,0.19228609,0.000263552,0.051939825,0
TTBK2,0.293590211,0.00166851,0.237479721,0
TTC1,0.026071749,0.000261923,0.020208702,0
TTC19,0.216338288,0.000759396,0.078371414,0
TTC21A,0.315521485,0.000510801,0.258797989,0
TTC23L,0.243601532,0,0.051171042,0
TTC32,0.348616867,9.59E-19,0.148501402,0
TTC33,0.47651817,0.004075777,0.282001384,0
TTC7B,0.184392026,0.0002664,0.042976048,0
TTC9C,0.52192737,0.001882029,0.275082185,0
TTK,0.572616764,0.006883406,0.536033544,0
TTLL10,0.155467124,0.0020332,0.065135325,0
TTLL12,0.56857423,0.004013848,0.57121638,0
TTPA,0.153138618,0.002046939,0.084230996,0
TTR,0.114565742,0.001978615,0.089350517,0
TTYH1,0.217588988,0.007752555,0.033380389,0
TUBGCP4,0.072072422,0.000477877,0.0073099,0
TUFM,0.433925656,5.99E-20,0.390036377,0
TUFT1,0.281183145,0.000513392,0.135988829,0
TULP2,0.4152153,0.001989811,0.25083107,0
TULP3,0.268538018,7.67E-18,0.078279215,0
TUSC2,0.174361244,0.000956304,0.054117012,0
TVP23B,0.096117278,3.00E-18,0.003610212,0
TWF1,0.43541779,1.50E-18,0.198061493,0
TWIST2,0.355826414,0.00075701,0.36779159,0
TXK,0.198030299,0.000419782,0.043936282,0
TXLNA,0.348297733,0.007639785,0.195360157,0
TXLNB,0.087477251,2.58E-18,0.17966136,0
TXN2,0.36575611,1.92E-18,0.104119803,0
TXNDC12,0.27189359,0.000647664,0.090891869,0
TXNDC15,0.321293449,0.001499806,0.105430295,0
TXNDC5,0.150923718,2.40E-19,0.019429507,0
TXNDC9,0.250473887,0.001424921,0.117799532,0
TXNL4B,0.091292783,0.000760106,0.016590981,0
TYK2,0.513303844,0.003279627,0.49424653,0
TYMP,0.308283875,3.95E-18,0.072803381,0
TYR,0.018989971,0.000262364,0.028892518,0
TYRO3,0.104799834,0.001582866,0.016737962,0
U2AF1,0.155276276,0.003314515,0.107261775,0
U2AF1L5,0.108877122,0.001490717,0.007647308,0
U2AF2,0.597129854,0.002267044,0.540781655,0
UACA,0.437960964,0.000253986,0.138078836,0
UBA52,0.308073578,2.40E-19,0.306077544,0
UBAC1,0.235565059,0.001081376,0.182433261,0
UBAP2,0.363621881,8.63E-18,0.213007426,0
UBAP2L,0.525760782,0.001632654,0.284455679,0
UBASH3A,0.260844195,0.003301611,0.030034687,0
UBASH3B,0.273404043,2.40E-19,0.038484378,0
UBB,0.136312354,8.27E-18,0.03902023,0
UBC,0.281809647,4.79E-18,0.088146882,0
UBE2A,0.43745291,0.004060493,0.185688325,0
UBE2B,0.302740026,0.002321118,0.101461016,0
UBE2C,0.329712589,0.096447079,0.969225291,0
UBE2D1,0.409250718,1.20E-19,0.134815805,0
UBE2D2,0.667227954,0.030116386,0.458416612,0.272900681
UBE2D3,0.343641187,1.80E-19,0.095618648,0
UBE2D4,0.176841378,0.002504363,0.051107557,0
UBE2E1,0.483565189,0.000925911,0.30944042,0
UBE2E2,0.297895237,5.99E-20,0.110039096,0
UBE2E3,0.336901541,0,0.343890248,0
UBE2F,0.062944154,0.002862617,0.009647784,0
UBE2G1,0.241866925,0.001156543,0.04114637,0
UBE2G2,0.194672584,5.99E-20,0.040811769,0
UBE2H,0.319794929,0.000745502,0.147071687,0
UBE2J1,0.241780862,0.001003757,0.107696231,0
UBE2J2,0.484830928,0.000247372,0.525559108,0
UBE2K,0.294255076,5.99E-20,0.073579751,0
UBE2L3,0.262127106,0.002004314,0.038782203,0
UBE2L6,0.309337025,8.63E-18,0.037047269,0
UBE2N,0.394790362,0.002703442,0.176394115,0
UBE2O,0.462024573,0,0.445893063,0
UBE2Q1,0.561848045,0.003075964,0.479951211,0
UBE2Q2,0.256661735,4.31E-18,0.068190763,0
UBE2QL1,0.477874527,0.000267648,0.426851182,0
UBE2R2,0.559144435,0.00211474,0.471572314,0
UBE2S,0.445110583,0.00471717,0.585434522,0
UBE2T,0.515877413,0.003552523,0.515604316,0
UBE2U,0.028821492,0,0.012631102,0
UBE2V1,0.28695868,1.92E-18,0.257890621,0
UBE2W,0.533120531,0.010953373,0.30352805,0.008013092
UBE2Z,0.386063358,0.005798552,0.153064381,0
UBE3D,0.138527899,0.001969505,0.034215425,0
UBIAD1,0.402631697,0.00067465,0.355502431,0
UBL3,0.265080865,5.99E-18,0.1474529,0
UBL4A,0.302319744,3.60E-18,0.146266962,0
UBL4B,0.169386222,0.000505988,0.038277832,0
UBL5,0.212235582,0.00026789,0.108697146,0
UBL7,0.339174012,0.002198133,0.144017793,0
UBR7,0.255699219,7.67E-18,0.03482411,0
UBTD1,0.238309471,0.000239876,0.151886035,0
UBTD2,0.418288172,0.001779503,0.145798764,0
UBTFL1,0.148124462,0.000515483,0.018030137,0
UBXN1,0.208648916,0.000546467,0.138853383,0
UBXN11,0.34579405,1.20E-19,0.277771375,0
UBXN2B,0.318800508,0.000261923,0.052081783,0
UBXN6,0.224486915,0.000245327,0.055384793,0
UBXN7,0.256900528,0.001067724,0.073802745,0
UFSP1,0.398127005,0.002422268,0.527139746,0
UGT2B11,0.126827551,0.001840189,0.069311212,0
ULBP2,0.21158305,1.20E-19,0.149432938,0
UMAD1,0.106040685,0.000263649,0.027233913,0
UNC119,0.284828781,0.001795178,0.088865506,0
UNC45A,0.239702294,9.59E-19,0.053081266,0
UNC50,0.250531886,0.001979857,0.080284801,0
UNC5CL,0.250686889,5.99E-20,0.052970312,0
UNC93A,0.214443249,0.001002557,0.098488523,0
UNKL,0.494871027,0.000724422,0.29034753,0
UPF2,0.274280084,2.88E-18,0.097242381,0
UPK1B,0.189938004,0.002612277,0.118768707,0
UPP2,0.06574303,1.08E-18,0.073315656,0
UPRT,0.312935533,0.001898499,0.081229792,0
UQCC2,0.325116336,0.004199322,0.229585132,0
USF1,0.218228416,5.99E-20,0.103256392,0
USH1C,0.090564362,0.000540187,0.126665954,0
USH1G,0.520739166,0.00467161,0.48727532,0
USO1,0.143547295,0,0.018887567,0
USP10,0.095725515,0.000839565,0.033055366,0
USP15,0.361816405,5.99E-19,0.115917089,0
USP20,0.172059372,0.001779776,0.017629721,0
USP21,0.279572556,0.001858442,0.106644502,0
USP53,0.339863373,0.003150102,0.168242814,0
USP54,0.24156199,3.60E-19,0.132340776,0
USP7,0.437021637,0.000249102,0.209851976,0
UTP14A,0.527695958,3.00E-18,0.483415089,0
UTP14C,0.259623638,4.97E-18,0.119581081,0
UTP23,0.426962797,1.20E-18,0.21512622,0
UTP25,0.173059312,0.000522874,0.010991823,0
UXT,0.220946632,7.79E-18,0.057563918,0
VAC14,0.096468758,0.000529632,0.021970669,0
VAMP1,0.059675069,0.00104462,0.010435071,0
VAMP2,0.327191592,0.000952447,0.132852837,0
VAMP3,0.639496262,0.002471181,0.477662012,0
VAMP5,0.265934077,0,0.213887447,0
VAPA,0.411965688,0.00585662,0.245049528,0
VAPB,0.255996594,3.60E-19,0.032639142,0
VASN,0.43908131,4.61E-18,0.374243744,0
VASP,0.256837661,0.005214434,0.094396169,0
VAV3,0.595265904,0.002339034,0.522028605,0
VAX1,0.160750212,0.001439254,0.322695701,0
VBP1,0.31016856,7.67E-18,0.127115441,0
VCP,0.357933873,0.002604567,0.291643284,0
VCX2,0.13826475,0.001416105,0.009976455,0
VEGFA,0.220866779,0.001941875,0.098982072,0
VEGFB,0.143802278,0.000262101,0.099288865,0
VENTX,0.356794868,0.000751896,0.075191409,0.069040188
VEZF1,0.450021822,0.000231309,0.284078271,0
VEZT,0.524691375,0.003510394,0.235322473,0
VGLL1,0.499263308,0.000539764,0.375261814,0
VGLL3,0.107721214,0.000512435,0.220079656,0
VHLL,0.150111948,0,0.053003211,0
VIM,0.455082425,0.005254077,0.213801671,0
VMA21,0.292439188,0.000799592,0.060318659,0
VPS16,0.220335085,0.000494249,0.057387022,0
VPS25,0.216263524,0.003694122,0.048472731,0
VPS28,0.276748475,1.14E-18,0.195443175,0
VPS37B,0.271780538,0.00204223,0.16963677,0
VPS37C,0.548151208,0.000224883,0.629804682,0
VPS37D,0.28952862,0.001355564,0.071517582,0
VPS52,0.181451243,0.002350325,0.010174426,0
VPS72,0.387682305,0.002744273,0.225476644,0
VRTN,0.138973295,0.000479529,0.054423351,0
VSNL1,0.663712571,0.007305747,0.47580639,0
VSTM1,0.122072596,0.000627522,0.047511664,0
VSTM4,0.546184474,1.34E-17,0.320022421,0
VTA1,0.191172716,0.000578272,0.048022622,0
VWC2,0.104507896,0.003580696,0.407699963,0
VWC2L,0.031483371,0.001366722,0.039975663,0
WAC,0.294520539,0.000462617,0.06066865,0
WAS,0.386235696,0.000261155,0.06394873,0
WASF1,0.44072404,0.001774622,0.227165703,0
WASF3,0.236312635,0.001779028,0.108651542,0
WASHC1,0.210891561,0.002166744,0.072333958,0
WASHC3,0.086319479,0.002918679,0.003420697,0
WASL,0.320607974,0.002598491,0.09402892,0
WBP11,0.109721348,0.001206101,0.018724442,0
WBP2,0.274406134,0,0.066503133,0
WDFY2,0.44200376,0.000488318,0.387158045,0
WDFY3,0.1323459,0.000236128,0.007460993,0
WDR25,0.218351415,0.000441589,0.014704844,0
WDR37,0.25309683,0.001702513,0.163057389,0
WDR4,0.37607723,0.000762185,0.391193869,0
WDR47,0.50987835,8.63E-18,0.296403017,0
WDR5,0.631564916,0.005119002,0.676232198,0
WDR77,0.420285073,0.000754382,0.371163294,0
WDR83,0.318428491,2.88E-18,0.209161306,0
WFDC12,0.052574077,0.003873201,0.199196244,0
WFDC2,0.539867131,0.006264662,0.670703471,0
WFDC3,0.082895498,0.005840269,0.008334458,0
WFDC5,0.112343725,0.001068537,0.324544889,0
WHRN,0.320664082,0.006085441,0.11236175,0
WIPF1,0.439527718,8.15E-18,0.329798301,0
WIPI2,0.321447554,0.001142265,0.21661725,0
WNK3,0.273094522,9.59E-19,0.064465673,0
WNT11,0.113273303,0.000735047,0.030622207,0
WRAP53,0.152389667,0.000266927,0.057561799,0
WTAP,0.257377063,0.000348685,0.084212582,0
WWOX,0.220060835,0.001585806,0.128191857,0
WWP1,0.345189964,1.20E-18,0.095973214,0
WWP2,0.237144006,0.003635289,0.131052728,0
XAF1,0.203141715,1.80E-19,0.13657582,0
XAGE1A,0.10248689,0.001835299,0.007862504,0
XAGE2,0.015577554,0.000576845,0.019849338,0
XAGE3,0.157254178,0.00114181,0.081705811,0
XIAP,0.069521874,0,0.005470169,0
XIRP1,0.031291066,0.00055861,0.036291998,0
XPA,0.200020918,5.87E-18,0.068166563,0
XRCC4,0.155057956,0.001481539,0.051373455,0
XRN2,0.326261688,5.75E-18,0.054566115,0
YAF2,0.379985422,0.003875037,0.253502051,0
YES1,0.240039541,0.001696562,0.03528456,0
YIF1A,0.436829084,4.07E-18,0.466832579,0
YIPF1,0.614468603,0.004065062,0.354171647,0
YIPF2,0.268232021,0.002331621,0.132773213,0
YIPF3,0.431332456,5.99E-19,0.326601937,0
YIPF4,0.18940357,0.000788406,0.068636211,0
YIPF5,0.135945311,1.68E-18,0.001038542,0
YIPF6,0.146333547,9.35E-18,0.010291078,0
YJU2,0.359897626,0.001360009,0.121669025,0
YOD1,0.447937408,2.94E-18,0.327096698,0
YPEL5,0.489957493,0.009860871,0.434645864,0
YTHDC1,0.305348305,5.99E-20,0.064356144,0
YTHDF1,0.504824399,0.001859019,0.364016902,0.030559952
YWHAG,0.531425939,1.02E-18,0.368523189,0
YWHAH,0.340055854,0.003076867,0.124656696,0
YWHAZ,0.62838759,0.009828639,0.457043135,0.076801557
YY1,0.506596773,0,0.227662766,0
YY1AP1,0.374793773,0.003579449,0.121569432,0
ZBED1,0.276637583,0.004168013,0.178097626,0
ZBED8,0.248574431,8.63E-18,0.081225273,0
ZBP1,0.315494024,4.91E-18,0.075092474,0
ZBTB1,0.103864001,4.79E-18,0.00997015,0
ZBTB10,0.411610419,0,0.250401374,0
ZBTB12,0.402061161,0.000239876,0.164173495,0
ZBTB14,0.242821812,0,0.077200591,0
ZBTB16,0.170861957,0.000494744,0.104926573,0
ZBTB17,0.405195724,0.000507138,0.320870555,0
ZBTB2,0.431646907,0.002941677,0.14815216,0
ZBTB22,0.130363615,0.000254868,0.028831595,0
ZBTB24,0.201745732,2.88E-18,0.108378512,0
ZBTB25,0.337863851,0.001068196,0.204234951,0
ZBTB26,0.318470148,1.20E-19,0.083907016,0
ZBTB3,0.343932316,0.000854557,0.220106264,0
ZBTB32,0.296317163,0.005720331,0.206252601,0
ZBTB34,0.501538779,0.00859527,0.271233149,0
ZBTB39,0.219522481,1.53E-17,0.047398571,0
ZBTB4,0.613505597,0.00057635,0.536394522,0
ZBTB42,0.509039002,0.005094028,0.389407433,0
ZBTB43,0.419207183,2.40E-19,0.141644753,0
ZBTB44,0.246372576,0.003687854,0.041237781,0
ZBTB47,0.571303787,0.000266112,0.326720566,0
ZBTB48,0.335976468,0.001360115,0.151842534,0
ZBTB49,0.077132996,0.00179284,0.003010386,0
ZBTB5,0.306170976,1.80E-19,0.051748929,0
ZBTB7B,0.3996867,0.001176932,0.368960343,0
ZBTB8A,0.321030374,0,0.173888269,0
ZBTB8B,0.149842653,0.002043037,0.319394937,0
ZBTB9,0.295057026,0.000495383,0.04922359,0
ZC2HC1A,0.483382802,0.001314101,0.320369392,0
ZC2HC1B,0.123441821,0,0.029685986,0
ZC2HC1C,0.321048328,5.99E-20,0.09127847,0
ZC3H10,0.300536039,0.001440519,0.092310125,0
ZC3H12A,0.154434671,0.002516854,0.007298842,0
ZC3H12C,0.290751306,1.20E-18,0.158924838,0
ZC4H2,0.449553408,0.002305039,0.387151774,0
ZCCHC10,0.358693725,7.49E-18,0.170650044,0
ZCCHC12,0.331559954,0.000622754,0.302930297,0
ZCCHC13,0.027527117,0,0.011737354,0
ZCCHC17,0.169041588,0,0.054667168,0
ZCCHC7,0.354700678,0.002704084,0.109952664,0
ZCCHC9,0.01906331,0.000260542,0.011977495,0
ZCWPW1,0.283430958,0.001898337,0.117541062,0
ZDHHC1,0.288574423,0.000263727,0.132778671,0
ZDHHC15,0.593077363,0.003414682,0.579328914,0
ZDHHC16,0.357018502,9.83E-18,0.189780029,0
ZDHHC21,0.35813123,1.98E-18,0.223860542,0
ZDHHC24,0.347187639,0.000659805,0.254680885,0
ZDHHC3,0.410018205,0.004454076,0.250672137,0
ZFC3H1,0.317097329,0.000359813,0.08227225,0
ZFHX3,0.167686448,4.97E-18,0.135426076,0
ZFP1,0.482527895,0.002071321,0.335489061,0
ZFP42,0.104753871,0.000531744,0.007139097,0
ZFP57,0.361029849,3.00E-18,0.182643452,0
ZFP64,0.280335395,0.000482908,0.069180526,0
ZFP90,0.258640767,0.001130183,0.098817043,0
ZFP91,0.335696801,0.000224883,0.087546664,0
ZFPL1,0.319127883,0,0.196140938,0
ZFYVE19,0.199152908,1.08E-18,0.037112557,0
ZFYVE21,0.347781106,0.000462617,0.201032109,0
ZFYVE27,0.332492081,5.99E-20,0.218453946,0
ZFYVE9,0.105027495,0.002945198,8.62E-05,0
ZG16,0.160096099,0.001062701,0.042804669,0
ZGPAT,0.172685063,0.001177571,0.041671588,0
ZIC1,0.13628785,0.001907641,0.149331096,0
ZIM2,0.094461235,9.59E-19,0.087240915,0
ZKSCAN1,0.278490749,0.002154291,0.157717724,0
ZKSCAN3,0.152545388,0.000231309,0.028954111,0
ZKSCAN4,0.374625592,0.003786052,0.115031958,0
ZMAT1,0.288926363,7.67E-18,0.124825369,0
ZMAT2,0.23703748,0,0.073894281,0
ZMAT3,0.528404358,0.000543831,0.296156424,0
ZMAT4,0.130534356,0.000954971,0.00626284,0
ZMAT5,0.277089872,3.83E-18,0.032432887,0
ZMIZ2,0.522084764,0.001740325,0.515794937,0
ZMYM4,0.167243782,1.38E-17,0.012720106,0
ZMYM5,0.339025001,1.92E-18,0.118567857,0
